"","Campaign.id","Date","Max_click"
"3269",14001,"2019-01-12",4
"3270",14002,"2018-12-21",4
"3271",14101,"2018-12-06",4
"3272",14103,"2019-01-01",4
"3273",14201,"2019-01-31",4
"3274",14202,"2018-12-17",4
"3275",14301,"2019-01-23",4
"3276",14402,"2019-01-21",4
"3277",14402,"2019-01-31",4
"3278",14501,"2019-01-29",4
"3279",14601,"2019-01-31",4
"3280",2201,"2018-09-06",3
"3281",2201,"2018-10-10",3
"3282",2202,"2018-09-03",3
"3283",2202,"2018-10-07",3
"3284",2202,"2018-11-08",3
"3285",2202,"2019-01-28",3
"3286",3002,"2018-09-18",3
"3287",3002,"2018-11-15",3
"3288",3002,"2018-11-22",3
"3289",3003,"2018-10-24",3
"3290",3003,"2019-01-08",3
"3291",3004,"2019-01-08",3
"3292",6009,"2018-09-28",3
"3293",6009,"2018-10-22",3
"3294",6009,"2018-10-23",3
"3295",6009,"2018-10-26",3
"3296",6009,"2018-10-28",3
"3297",6009,"2018-11-05",3
"3298",6009,"2018-11-12",3
"3299",6009,"2018-11-14",3
"3300",6009,"2018-11-18",3
"3301",6009,"2018-11-19",3
"3302",6009,"2018-11-21",3
"3303",6009,"2018-12-02",3
"3304",6009,"2018-12-03",3
"3305",6009,"2018-12-14",3
"3306",6009,"2018-12-17",3
"3307",6009,"2018-12-20",3
"3308",6010,"2018-10-08",3
"3309",6010,"2018-10-26",3
"3310",6010,"2018-11-03",3
"3311",6010,"2018-11-15",3
"3312",6010,"2018-11-24",3
"3313",6010,"2018-11-27",3
"3314",6010,"2018-12-02",3
"3315",6010,"2018-12-03",3
"3316",6010,"2018-12-09",3
"3317",6010,"2018-12-10",3
"3318",6010,"2018-12-11",3
"3319",6010,"2018-12-13",3
"3320",6010,"2018-12-14",3
"3321",6010,"2018-12-16",3
"3322",6010,"2018-12-30",3
"3323",6010,"2019-01-16",3
"3324",6010,"2019-01-19",3
"3325",6010,"2019-01-21",3
"3326",6010,"2019-01-26",3
"3327",6011,"2018-09-24",3
"3328",8801,"2019-01-23",3
"3329",10201,"2018-09-17",3
"3330",10901,"2018-09-06",3
"3331",11801,"2019-01-22",3
"3332",12501,"2018-09-03",3
"3333",12503,"2018-09-04",3
"3334",12504,"2018-10-04",3
"3335",12504,"2018-10-05",3
"3336",12504,"2018-11-04",3
"3337",12505,"2018-09-07",3
"3338",12505,"2018-11-08",3
"3339",12506,"2018-09-24",3
"3340",12506,"2018-11-22",3
"3341",12506,"2018-11-25",3
"3342",12506,"2018-11-27",3
"3343",12506,"2018-12-04",3
"3344",12507,"2018-08-29",3
"3345",12507,"2018-09-28",3
"3346",12507,"2018-09-29",3
"3347",12507,"2018-10-03",3
"3348",12507,"2018-10-12",3
"3349",12507,"2018-11-13",3
"3350",12507,"2018-12-06",3
"3351",12507,"2018-12-20",3
"3352",13001,"2018-12-08",3
"3353",13001,"2018-12-10",3
"3354",13001,"2018-12-26",3
"3355",13002,"2018-11-05",3
"3356",13002,"2018-11-11",3
"3357",13002,"2018-11-14",3
"3358",13002,"2018-11-20",3
"3359",13002,"2018-11-22",3
"3360",13002,"2018-11-24",3
"3361",13002,"2018-11-29",3
"3362",13002,"2018-12-08",3
"3363",13002,"2018-12-09",3
"3364",13002,"2018-12-16",3
"3365",13002,"2018-12-22",3
"3366",13002,"2018-12-28",3
"3367",13002,"2018-12-29",3
"3368",13002,"2019-01-03",3
"3369",13002,"2019-01-04",3
"3370",13004,"2018-09-06",3
"3371",13004,"2018-09-19",3
"3372",13004,"2018-10-03",3
"3373",13004,"2018-11-17",3
"3374",13004,"2018-11-24",3
"3375",13004,"2018-12-02",3
"3376",13004,"2018-12-04",3
"3377",13004,"2018-12-16",3
"3378",13101,"2018-09-06",3
"3379",13101,"2018-09-17",3
"3380",13101,"2019-01-17",3
"3381",13102,"2018-10-03",3
"3382",13102,"2018-10-10",3
"3383",13102,"2018-10-23",3
"3384",13102,"2018-11-20",3
"3385",13102,"2019-01-09",3
"3386",13204,"2018-08-31",3
"3387",13204,"2018-10-25",3
"3388",13204,"2018-11-07",3
"3389",13204,"2018-12-10",3
"3390",13204,"2018-12-18",3
"3391",13302,"2018-09-07",3
"3392",13302,"2018-12-06",3
"3393",13303,"2018-09-13",3
"3394",13303,"2018-11-17",3
"3395",13303,"2018-11-18",3
"3396",13303,"2018-11-21",3
"3397",13304,"2018-09-19",3
"3398",13304,"2019-01-23",3
"3399",13401,"2018-09-19",3
"3400",13402,"2018-09-19",3
"3401",13405,"2018-09-24",3
"3402",13405,"2018-12-04",3
"3403",13405,"2018-12-19",3
"3404",13407,"2018-12-06",3
"3405",13407,"2018-12-13",3
"3406",13408,"2018-10-03",3
"3407",13408,"2018-10-09",3
"3408",13408,"2018-12-11",3
"3409",13408,"2019-01-04",3
"3410",13501,"2018-10-10",3
"3411",13501,"2018-12-04",3
"3412",13501,"2018-12-14",3
"3413",13501,"2018-12-16",3
"3414",13501,"2018-12-25",3
"3415",13501,"2018-12-27",3
"3416",13501,"2019-01-22",3
"3417",13701,"2018-12-05",3
"3418",13701,"2018-12-06",3
"3419",13701,"2018-12-07",3
"3420",13701,"2018-12-08",3
"3421",13701,"2018-12-10",3
"3422",13701,"2018-12-11",3
"3423",13701,"2018-12-13",3
"3424",13701,"2018-12-20",3
"3425",13701,"2018-12-23",3
"3426",13901,"2018-11-12",3
"3427",14001,"2018-11-19",3
"3428",14001,"2018-11-23",3
"3429",14001,"2019-01-04",3
"3430",14001,"2019-01-05",3
"3431",14002,"2018-11-19",3
"3432",14002,"2018-12-07",3
"3433",14101,"2018-12-10",3
"3434",14101,"2018-12-12",3
"3435",14101,"2019-01-01",3
"3436",14102,"2018-12-12",3
"3437",14102,"2018-12-14",3
"3438",14103,"2018-12-13",3
"3439",14201,"2018-12-20",3
"3440",14201,"2019-01-04",3
"3441",14201,"2019-01-07",3
"3442",14301,"2018-12-25",3
"3443",14401,"2018-12-29",3
"3444",14401,"2019-01-07",3
"3445",14401,"2019-01-09",3
"3446",14401,"2019-01-10",3
"3447",14402,"2019-01-09",3
"3448",14402,"2019-01-29",3
"3449",501,"2018-10-09",2
"3450",2201,"2018-09-05",2
"3451",2201,"2018-10-01",2
"3452",2201,"2018-12-05",2
"3453",2201,"2018-12-08",2
"3454",2202,"2018-09-05",2
"3455",2202,"2018-09-21",2
"3456",2202,"2018-10-10",2
"3457",2202,"2018-11-09",2
"3458",2202,"2018-11-27",2
"3459",2202,"2019-01-08",2
"3460",3002,"2018-09-09",2
"3461",3002,"2018-11-26",2
"3462",3002,"2019-01-04",2
"3463",3003,"2018-11-07",2
"3464",3003,"2018-11-29",2
"3465",3004,"2018-09-21",2
"3466",3005,"2019-01-08",2
"3467",3006,"2019-01-08",2
"3468",3007,"2018-10-24",2
"3469",3007,"2018-11-27",2
"3470",3007,"2018-11-29",2
"3471",6007,"2018-10-21",2
"3472",6009,"2018-10-19",2
"3473",6009,"2018-10-20",2
"3474",6009,"2018-10-27",2
"3475",6009,"2018-11-03",2
"3476",6009,"2018-11-07",2
"3477",6009,"2018-11-24",2
"3478",6009,"2018-11-30",2
"3479",6009,"2018-12-01",2
"3480",6009,"2018-12-04",2
"3481",6009,"2018-12-05",2
"3482",6009,"2018-12-27",2
"3483",6009,"2019-01-02",2
"3484",6009,"2019-01-08",2
"3485",6009,"2019-01-16",2
"3486",6009,"2019-01-27",2
"3487",6010,"2018-11-08",2
"3488",6010,"2018-11-13",2
"3489",6010,"2018-11-22",2
"3490",6010,"2018-12-04",2
"3491",6010,"2018-12-17",2
"3492",6010,"2018-12-21",2
"3493",6010,"2018-12-22",2
"3494",6010,"2018-12-26",2
"3495",6010,"2019-01-02",2
"3496",6010,"2019-01-03",2
"3497",6010,"2019-01-06",2
"3498",6010,"2019-01-07",2
"3499",6010,"2019-01-17",2
"3500",6010,"2019-01-20",2
"3501",8801,"2019-01-24",2
"3502",10901,"2019-01-01",2
"3503",11801,"2019-01-25",2
"3504",11801,"2019-01-28",2
"3505",12504,"2018-10-06",2
"3506",12504,"2018-10-17",2
"3507",12504,"2018-10-18",2
"3508",12504,"2018-11-16",2
"3509",12505,"2019-01-01",2
"3510",12506,"2018-09-16",2
"3511",12506,"2018-10-08",2
"3512",12506,"2018-10-18",2
"3513",12506,"2018-10-22",2
"3514",12506,"2018-10-24",2
"3515",12506,"2018-11-05",2
"3516",12506,"2018-11-07",2
"3517",12506,"2018-11-29",2
"3518",12507,"2018-09-05",2
"3519",12507,"2018-09-30",2
"3520",12507,"2018-10-06",2
"3521",12507,"2018-10-18",2
"3522",12507,"2018-10-19",2
"3523",12507,"2018-10-22",2
"3524",12507,"2018-10-24",2
"3525",12507,"2018-11-04",2
"3526",12507,"2018-11-08",2
"3527",12507,"2018-11-11",2
"3528",12507,"2018-12-04",2
"3529",12507,"2018-12-10",2
"3530",12507,"2018-12-17",2
"3531",13001,"2018-09-03",2
"3532",13001,"2018-12-19",2
"3533",13001,"2018-12-27",2
"3534",13002,"2018-09-08",2
"3535",13002,"2018-09-10",2
"3536",13002,"2018-11-23",2
"3537",13002,"2018-12-01",2
"3538",13002,"2018-12-07",2
"3539",13002,"2018-12-14",2
"3540",13002,"2018-12-18",2
"3541",13002,"2018-12-20",2
"3542",13002,"2018-12-21",2
"3543",13002,"2018-12-23",2
"3544",13002,"2018-12-24",2
"3545",13002,"2018-12-25",2
"3546",13002,"2018-12-27",2
"3547",13002,"2018-12-30",2
"3548",13002,"2019-01-05",2
"3549",13004,"2018-09-21",2
"3550",13004,"2018-10-04",2
"3551",13004,"2018-12-17",2
"3552",13004,"2018-12-28",2
"3553",13101,"2018-12-31",2
"3554",13102,"2018-09-04",2
"3555",13102,"2018-09-17",2
"3556",13102,"2018-10-08",2
"3557",13102,"2018-10-09",2
"3558",13102,"2018-10-15",2
"3559",13102,"2019-01-03",2
"3560",13201,"2018-09-03",2
"3561",13201,"2018-10-01",2
"3562",13202,"2018-09-03",2
"3563",13204,"2018-12-17",2
"3564",13204,"2018-12-19",2
"3565",13204,"2019-01-03",2
"3566",13204,"2019-01-09",2
"3567",13301,"2018-09-07",2
"3568",13301,"2019-01-24",2
"3569",13303,"2018-11-20",2
"3570",13303,"2018-11-23",2
"3571",13303,"2018-11-26",2
"3572",13303,"2018-11-27",2
"3573",13303,"2019-01-24",2
"3574",13304,"2019-01-24",2
"3575",13305,"2018-09-21",2
"3576",13405,"2018-12-15",2
"3577",13405,"2018-12-28",2
"3578",13405,"2019-01-24",2
"3579",13406,"2018-09-21",2
"3580",13406,"2018-11-04",2
"3581",13406,"2018-11-06",2
"3582",13407,"2018-12-04",2
"3583",13407,"2018-12-05",2
"3584",13407,"2018-12-08",2
"3585",13407,"2018-12-26",2
"3586",13407,"2019-01-31",2
"3587",13408,"2018-10-04",2
"3588",13408,"2018-11-09",2
"3589",13408,"2018-11-15",2
"3590",13501,"2018-10-26",2
"3591",13501,"2018-12-12",2
"3592",13501,"2018-12-13",2
"3593",13501,"2018-12-15",2
"3594",13501,"2018-12-18",2
"3595",13501,"2018-12-19",2
"3596",13501,"2018-12-20",2
"3597",13501,"2019-01-01",2
"3598",13501,"2019-01-02",2
"3599",13501,"2019-01-04",2
"3600",13501,"2019-01-21",2
"3601",13501,"2019-01-23",2
"3602",13501,"2019-01-29",2
"3603",13701,"2018-10-23",2
"3604",13701,"2018-12-19",2
"3605",13701,"2018-12-25",2
"3606",13701,"2018-12-27",2
"3607",13801,"2018-11-05",2
"3608",13801,"2018-11-12",2
"3609",13802,"2018-10-29",2
"3610",13802,"2018-10-30",2
"3611",14001,"2019-01-13",2
"3612",14001,"2019-01-15",2
"3613",14001,"2019-01-17",2
"3614",14001,"2019-01-18",2
"3615",14001,"2019-01-26",2
"3616",14102,"2018-12-19",2
"3617",14102,"2018-12-20",2
"3618",14103,"2018-12-11",2
"3619",14201,"2018-12-14",2
"3620",14201,"2018-12-29",2
"3621",14201,"2019-01-17",2
"3622",14201,"2019-01-29",2
"3623",14201,"2019-01-30",2
"3624",14301,"2019-01-07",2
"3625",14402,"2019-01-15",2
"3626",14501,"2019-01-21",2
"3627",14501,"2019-01-28",2
"3628",14501,"2019-01-31",2
"3629",501,"2018-10-01",1
"3630",501,"2018-10-04",1
"3631",501,"2018-10-16",1
"3632",501,"2018-10-25",1
"3633",501,"2018-10-26",1
"3634",501,"2018-11-27",1
"3635",501,"2018-12-04",1
"3636",1001,"2018-09-02",1
"3637",1001,"2018-09-04",1
"3638",1001,"2018-09-06",1
"3639",1001,"2018-10-11",1
"3640",1002,"2018-10-01",1
"3641",1003,"2018-10-26",1
"3642",1401,"2018-09-01",1
"3643",1401,"2018-09-04",1
"3644",1401,"2018-09-06",1
"3645",1401,"2018-10-05",1
"3646",1401,"2018-10-11",1
"3647",1402,"2018-10-01",1
"3648",2201,"2018-09-21",1
"3649",2201,"2018-09-28",1
"3650",2201,"2018-10-12",1
"3651",2201,"2018-11-05",1
"3652",2201,"2018-11-07",1
"3653",2201,"2018-11-13",1
"3654",2201,"2018-11-27",1
"3655",2201,"2018-12-06",1
"3656",2201,"2018-12-10",1
"3657",2201,"2019-01-01",1
"3658",2201,"2019-01-03",1
"3659",2201,"2019-01-10",1
"3660",2201,"2019-01-17",1
"3661",2202,"2018-09-07",1
"3662",2202,"2018-09-10",1
"3663",2202,"2018-09-11",1
"3664",2202,"2018-09-13",1
"3665",2202,"2018-09-17",1
"3666",2202,"2018-09-19",1
"3667",2202,"2018-09-20",1
"3668",2202,"2018-09-25",1
"3669",2202,"2018-10-01",1
"3670",2202,"2018-10-02",1
"3671",2202,"2018-10-08",1
"3672",2202,"2018-10-17",1
"3673",2202,"2018-10-18",1
"3674",2202,"2018-10-22",1
"3675",2202,"2018-10-25",1
"3676",2202,"2018-10-26",1
"3677",2202,"2018-10-27",1
"3678",2202,"2018-10-30",1
"3679",2202,"2018-11-13",1
"3680",2202,"2018-11-19",1
"3681",2202,"2018-11-22",1
"3682",2202,"2018-11-30",1
"3683",2202,"2018-12-07",1
"3684",2202,"2018-12-11",1
"3685",2202,"2018-12-13",1
"3686",2202,"2018-12-20",1
"3687",2202,"2019-01-03",1
"3688",2202,"2019-01-09",1
"3689",2202,"2019-01-10",1
"3690",2202,"2019-01-20",1
"3691",2202,"2019-01-26",1
"3692",3002,"2018-09-01",1
"3693",3002,"2018-09-03",1
"3694",3002,"2018-10-10",1
"3695",3002,"2018-10-15",1
"3696",3002,"2018-10-21",1
"3697",3002,"2018-10-27",1
"3698",3002,"2018-10-31",1
"3699",3002,"2018-11-13",1
"3700",3002,"2018-11-16",1
"3701",3002,"2018-11-24",1
"3702",3002,"2018-11-25",1
"3703",3002,"2018-11-29",1
"3704",3002,"2018-12-01",1
"3705",3002,"2018-12-04",1
"3706",3002,"2018-12-05",1
"3707",3002,"2018-12-06",1
"3708",3002,"2018-12-07",1
"3709",3002,"2018-12-09",1
"3710",3002,"2018-12-11",1
"3711",3002,"2018-12-13",1
"3712",3002,"2018-12-15",1
"3713",3002,"2018-12-17",1
"3714",3002,"2018-12-22",1
"3715",3002,"2018-12-26",1
"3716",3002,"2019-01-05",1
"3717",3002,"2019-01-06",1
"3718",3002,"2019-01-10",1
"3719",3002,"2019-01-28",1
"3720",3002,"2019-01-30",1
"3721",3003,"2018-09-03",1
"3722",3003,"2018-09-18",1
"3723",3003,"2018-10-11",1
"3724",3003,"2018-12-07",1
"3725",3003,"2018-12-19",1
"3726",3003,"2019-01-07",1
"3727",3004,"2018-09-17",1
"3728",3004,"2018-09-20",1
"3729",3004,"2018-10-24",1
"3730",3004,"2018-11-13",1
"3731",3004,"2018-11-22",1
"3732",3004,"2018-11-24",1
"3733",3004,"2018-11-26",1
"3734",3005,"2018-10-11",1
"3735",3005,"2018-10-24",1
"3736",3005,"2018-11-26",1
"3737",3005,"2018-12-19",1
"3738",3005,"2019-01-07",1
"3739",3006,"2018-10-11",1
"3740",3006,"2018-10-24",1
"3741",3006,"2018-12-19",1
"3742",3007,"2018-09-03",1
"3743",3007,"2018-12-19",1
"3744",3007,"2019-01-07",1
"3745",3007,"2019-01-08",1
"3746",6005,"2018-09-22",1
"3747",6005,"2018-10-18",1
"3748",6005,"2018-10-21",1
"3749",6006,"2018-09-04",1
"3750",6009,"2018-12-06",1
"3751",6009,"2018-12-07",1
"3752",6009,"2018-12-08",1
"3753",6009,"2018-12-09",1
"3754",6009,"2018-12-10",1
"3755",6009,"2018-12-11",1
"3756",6009,"2018-12-12",1
"3757",6009,"2018-12-21",1
"3758",6009,"2018-12-22",1
"3759",6009,"2018-12-23",1
"3760",6009,"2018-12-29",1
"3761",6009,"2019-01-03",1
"3762",6009,"2019-01-04",1
"3763",6009,"2019-01-06",1
"3764",6009,"2019-01-07",1
"3765",6009,"2019-01-09",1
"3766",6009,"2019-01-12",1
"3767",6009,"2019-01-13",1
"3768",6009,"2019-01-18",1
"3769",6009,"2019-01-19",1
"3770",6009,"2019-01-21",1
"3771",6009,"2019-01-28",1
"3772",6009,"2019-01-31",1
"3773",6010,"2018-10-28",1
"3774",6010,"2018-11-06",1
"3775",6010,"2018-11-17",1
"3776",6010,"2018-11-18",1
"3777",6010,"2018-11-21",1
"3778",6010,"2018-11-23",1
"3779",6010,"2018-11-30",1
"3780",6010,"2018-12-06",1
"3781",6010,"2018-12-12",1
"3782",6010,"2018-12-15",1
"3783",6010,"2018-12-18",1
"3784",6010,"2018-12-19",1
"3785",6010,"2018-12-23",1
"3786",6010,"2018-12-27",1
"3787",6010,"2018-12-28",1
"3788",6010,"2018-12-29",1
"3789",6010,"2019-01-04",1
"3790",6010,"2019-01-08",1
"3791",6010,"2019-01-09",1
"3792",6010,"2019-01-10",1
"3793",6010,"2019-01-13",1
"3794",6010,"2019-01-15",1
"3795",6010,"2019-01-25",1
"3796",6010,"2019-01-27",1
"3797",6010,"2019-01-28",1
"3798",6011,"2018-09-04",1
"3799",6011,"2018-09-09",1
"3800",6011,"2018-09-27",1
"3801",6011,"2018-09-29",1
"3802",6011,"2018-10-31",1
"3803",6011,"2019-01-10",1
"3804",6011,"2019-01-17",1
"3805",10901,"2018-09-03",1
"3806",10901,"2018-09-08",1
"3807",10901,"2018-09-17",1
"3808",10901,"2019-01-03",1
"3809",11801,"2018-12-31",1
"3810",12502,"2018-08-30",1
"3811",12503,"2018-09-08",1
"3812",12503,"2018-09-11",1
"3813",12504,"2018-10-03",1
"3814",12504,"2018-10-08",1
"3815",12504,"2018-10-10",1
"3816",12504,"2018-10-11",1
"3817",12504,"2018-10-12",1
"3818",12504,"2018-10-13",1
"3819",12504,"2018-10-14",1
"3820",12504,"2018-10-19",1
"3821",12504,"2018-10-21",1
"3822",12504,"2018-10-22",1
"3823",12504,"2018-10-23",1
"3824",12504,"2018-10-30",1
"3825",12504,"2018-10-31",1
"3826",12504,"2018-11-03",1
"3827",12504,"2018-11-06",1
"3828",12504,"2018-11-09",1
"3829",12504,"2018-11-14",1
"3830",12504,"2018-11-26",1
"3831",12504,"2018-11-29",1
"3832",12504,"2018-12-06",1
"3833",12504,"2018-12-09",1
"3834",12504,"2018-12-17",1
"3835",12504,"2018-12-24",1
"3836",12504,"2019-01-01",1
"3837",12504,"2019-01-03",1
"3838",12504,"2019-01-07",1
"3839",12504,"2019-01-10",1
"3840",12505,"2018-12-31",1
"3841",12506,"2018-09-25",1
"3842",12506,"2018-10-02",1
"3843",12506,"2018-10-04",1
"3844",12506,"2018-10-05",1
"3845",12506,"2018-10-09",1
"3846",12506,"2018-10-17",1
"3847",12506,"2018-10-19",1
"3848",12506,"2018-11-13",1
"3849",12506,"2018-11-14",1
"3850",12506,"2018-11-16",1
"3851",12506,"2018-11-30",1
"3852",12506,"2018-12-21",1
"3853",12506,"2018-12-26",1
"3854",12506,"2018-12-28",1
"3855",12506,"2019-01-01",1
"3856",12507,"2018-08-30",1
"3857",12507,"2018-09-07",1
"3858",12507,"2018-09-08",1
"3859",12507,"2018-10-05",1
"3860",12507,"2018-10-08",1
"3861",12507,"2018-10-11",1
"3862",12507,"2018-10-13",1
"3863",12507,"2018-10-21",1
"3864",12507,"2018-10-27",1
"3865",12507,"2018-10-28",1
"3866",12507,"2018-10-29",1
"3867",12507,"2018-11-02",1
"3868",12507,"2018-11-06",1
"3869",12507,"2018-11-07",1
"3870",12507,"2018-11-09",1
"3871",12507,"2018-11-16",1
"3872",12507,"2018-12-09",1
"3873",12507,"2018-12-12",1
"3874",12507,"2018-12-14",1
"3875",12507,"2018-12-19",1
"3876",12507,"2019-01-01",1
"3877",13001,"2018-12-15",1
"3878",13001,"2018-12-22",1
"3879",13001,"2018-12-28",1
"3880",13002,"2018-11-18",1
"3881",13002,"2018-11-25",1
"3882",13002,"2018-11-26",1
"3883",13002,"2018-11-27",1
"3884",13002,"2018-12-02",1
"3885",13002,"2018-12-03",1
"3886",13002,"2018-12-06",1
"3887",13002,"2018-12-11",1
"3888",13002,"2019-01-01",1
"3889",13002,"2019-01-02",1
"3890",13004,"2018-09-07",1
"3891",13004,"2018-09-17",1
"3892",13004,"2018-10-05",1
"3893",13004,"2018-10-06",1
"3894",13004,"2018-10-07",1
"3895",13004,"2018-11-30",1
"3896",13004,"2018-12-12",1
"3897",13004,"2018-12-21",1
"3898",13004,"2018-12-22",1
"3899",13004,"2018-12-23",1
"3900",13004,"2018-12-24",1
"3901",13004,"2018-12-25",1
"3902",13101,"2018-10-05",1
"3903",13101,"2019-01-03",1
"3904",13102,"2018-09-07",1
"3905",13102,"2018-10-02",1
"3906",13102,"2018-10-30",1
"3907",13102,"2018-11-14",1
"3908",13102,"2018-11-15",1
"3909",13102,"2018-12-11",1
"3910",13102,"2018-12-14",1
"3911",13102,"2019-01-02",1
"3912",13102,"2019-01-10",1
"3913",13102,"2019-01-16",1
"3914",13102,"2019-01-31",1
"3915",13201,"2018-08-30",1
"3916",13201,"2018-10-02",1
"3917",13202,"2018-10-02",1
"3918",13203,"2018-08-30",1
"3919",13203,"2018-10-02",1
"3920",13203,"2018-11-12",1
"3921",13204,"2018-10-17",1
"3922",13204,"2018-10-22",1
"3923",13204,"2018-12-02",1
"3924",13204,"2018-12-13",1
"3925",13204,"2018-12-20",1
"3926",13204,"2019-01-02",1
"3927",13204,"2019-01-07",1
"3928",13204,"2019-01-10",1
"3929",13204,"2019-01-18",1
"3930",13204,"2019-01-21",1
"3931",13301,"2018-09-05",1
"3932",13301,"2018-09-17",1
"3933",13301,"2018-09-28",1
"3934",13302,"2018-10-15",1
"3935",13302,"2018-12-14",1
"3936",13302,"2018-12-31",1
"3937",13302,"2019-01-01",1
"3938",13302,"2019-01-10",1
"3939",13303,"2018-09-12",1
"3940",13303,"2018-11-24",1
"3941",13303,"2018-11-29",1
"3942",13303,"2019-01-23",1
"3943",13304,"2018-09-27",1
"3944",13305,"2018-09-19",1
"3945",13305,"2018-09-20",1
"3946",13305,"2018-09-26",1
"3947",13404,"2018-09-20",1
"3948",13404,"2018-09-26",1
"3949",13404,"2018-10-08",1
"3950",13404,"2018-11-02",1
"3951",13404,"2019-01-03",1
"3952",13404,"2019-01-10",1
"3953",13405,"2018-09-26",1
"3954",13405,"2018-12-13",1
"3955",13405,"2018-12-25",1
"3956",13405,"2019-01-23",1
"3957",13406,"2018-09-26",1
"3958",13407,"2018-10-08",1
"3959",13407,"2018-11-29",1
"3960",13407,"2018-11-30",1
"3961",13407,"2018-12-01",1
"3962",13407,"2018-12-17",1
"3963",13407,"2018-12-18",1
"3964",13407,"2018-12-22",1
"3965",13407,"2018-12-27",1
"3966",13407,"2019-01-24",1
"3967",13408,"2018-12-13",1
"3968",13408,"2018-12-14",1
"3969",13408,"2018-12-19",1
"3970",13408,"2018-12-26",1
"3971",13408,"2019-01-10",1
"3972",13408,"2019-01-19",1
"3973",13408,"2019-01-26",1
"3974",13408,"2019-01-28",1
"3975",13408,"2019-01-29",1
"3976",13501,"2018-10-11",1
"3977",13501,"2018-10-16",1
"3978",13501,"2018-10-19",1
"3979",13501,"2018-10-20",1
"3980",13501,"2018-10-21",1
"3981",13501,"2018-12-11",1
"3982",13501,"2018-12-21",1
"3983",13501,"2018-12-22",1
"3984",13501,"2018-12-24",1
"3985",13501,"2018-12-28",1
"3986",13501,"2019-01-09",1
"3987",13501,"2019-01-10",1
"3988",13501,"2019-01-14",1
"3989",13501,"2019-01-17",1
"3990",13501,"2019-01-20",1
"3991",13501,"2019-01-26",1
"3992",13501,"2019-01-27",1
"3993",13501,"2019-01-30",1
"3994",13501,"2019-01-31",1
"3995",13601,"2018-10-23",1
"3996",13701,"2018-12-12",1
"3997",13701,"2018-12-14",1
"3998",13701,"2018-12-18",1
"3999",13701,"2018-12-24",1
"4000",13701,"2018-12-28",1
"4001",13701,"2018-12-30",1
"4002",13701,"2019-01-01",1
"4003",13701,"2019-01-02",1
"4004",13801,"2018-11-27",1
"4005",13801,"2019-01-03",1
"4006",13901,"2019-01-03",1
"4007",14001,"2018-11-16",1
"4008",14001,"2018-11-26",1
"4009",14001,"2019-01-19",1
"4010",14001,"2019-01-20",1
"4011",14001,"2019-01-21",1
"4012",14001,"2019-01-27",1
"4013",14001,"2019-01-29",1
"4014",14001,"2019-01-31",1
"4015",14002,"2018-11-27",1
"4016",14002,"2018-12-11",1
"4017",14002,"2018-12-17",1
"4018",14002,"2018-12-26",1
"4019",14002,"2019-01-08",1
"4020",14002,"2019-01-10",1
"4021",14002,"2019-01-16",1
"4022",14002,"2019-01-17",1
"4023",14101,"2018-12-07",1
"4024",14101,"2019-01-23",1
"4025",14102,"2018-12-13",1
"4026",14103,"2018-12-12",1
"4027",14103,"2018-12-14",1
"4028",14103,"2018-12-17",1
"4029",14103,"2018-12-18",1
"4030",14103,"2018-12-19",1
"4031",14103,"2018-12-20",1
"4032",14103,"2019-01-03",1
"4033",14103,"2019-01-10",1
"4034",14103,"2019-01-17",1
"4035",14201,"2019-01-01",1
"4036",14201,"2019-01-08",1
"4037",14201,"2019-01-09",1
"4038",14201,"2019-01-10",1
"4039",14201,"2019-01-14",1
"4040",14201,"2019-01-15",1
"4041",14201,"2019-01-16",1
"4042",14201,"2019-01-22",1
"4043",14202,"2019-01-03",1
"4044",14301,"2019-01-02",1
"4045",14301,"2019-01-11",1
"4046",14402,"2019-01-10",1
"4047",14402,"2019-01-17",1
"4048",14402,"2019-01-23",1
"4049",14501,"2019-01-24",1
